 2016-02-01 05:00:01|214| 4|     312|    3|          くま(95)
 2016-02-01 06:00:02|214| 5|     275|    1|       쥬비아(40)
 2016-02-01 07:00:01|214| 6|     337|    1|   카이사르(168)
 2016-02-01 08:00:01|214| 7|     386|    4|    카이사르(78)
 2016-02-01 09:00:01|214| 8|    1273|    5|         니쉬(244)
 2016-02-01 10:00:01|214| 9|     821|    3|           Anes(216)
 2016-02-01 11:00:02|214|10|    1164|    9|           Anes(234)
 2016-02-01 12:00:02|214|11|    1322|    9|         카토(240)
 2016-02-01 13:00:01|214|12|    1661|    7|   카이사르(444)
 2016-02-01 14:00:02|215| 1|    1202|   12|           Anes(139)
 2016-02-01 15:00:18|215| 2|    1017|    9|            Anes(85)
 2016-02-01 16:00:02|215| 3|    1291|    8|   카이사르(314)
 2016-02-01 17:00:22|215| 4|    2453|   17|         무광(541)
 2016-02-01 18:00:01|215| 5|    2049|    7|         무광(289)
 2016-02-01 19:00:06|215| 6|    1743|   13|         무광(331)
 2016-02-01 20:00:02|215| 7|    2231|   11|         무광(433)
 2016-02-01 21:00:01|215| 8|    2216|   11|   카이사르(444)
 2016-02-01 22:00:01|215| 9|    1660|    8|   카이사르(366)
 2016-02-01 23:00:01|215|10|    1942|   13|   카이사르(474)
 2016-02-02 00:00:01|215|11|    1542|   12|   카이사르(378)
 2016-02-02 01:00:00|215|12|    1927|   17|           Anes(288)
 2016-02-02 02:00:02|216| 1|    1541|    3|   카이사르(349)
 2016-02-02 03:00:01|216| 2|     821|    6|           Anes(243)
 2016-02-02 04:00:01|216| 3|     523|    3|         무광(115)
 2016-02-02 05:00:02|216| 4|     347|    1|       쥬비아(71)
 2016-02-02 06:00:02|216| 5|     400|    1|   카이사르(182)
 2016-02-02 07:00:01|216| 6|     322|    1|       쥬비아(48)
 2016-02-02 08:00:01|216| 7|     329|    4|          니쉬(75)
 2016-02-02 09:00:01|216| 8|     584|    5|   카이사르(152)
 2016-02-02 10:00:01|216| 9|     478|    5|         니쉬(143)
 2016-02-02 11:00:01|216|10|     527|    5|    잠둥이션(68)
 2016-02-02 12:00:01|216|11|    1014|    7|   카이사르(206)
 2016-02-02 13:00:01|216|12|    1165|    5|   카이사르(288)
 2016-02-02 14:00:01|217| 1|     668|    5|            Anes(84)
 2016-02-02 15:00:01|217| 2|     989|    9|         카토(157)
